template_id,opportunity_type,study_type,primary_endpoint_type,duration_weeks,cost_usd,required_specialties,required_roles,expected_inflection_weight_0_1,mocked,source_type
ctg_nct00228553,therapeutic,interventional,clinical_outcome,113,4119192,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.90,false,ctgov_ri_history_csv
ctg_nct00228007,therapeutic,interventional,functional_or_symptom,208,1469160,critical care|infectious disease|emergency medicine,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00227916,digital_therapeutic,interventional,functional_or_symptom,191,633600,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00227890,digital_therapeutic,interventional,functional_or_symptom,339,811800,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00227864,digital_therapeutic,interventional,functional_or_symptom,273,1807343,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00227318,therapeutic,interventional,functional_or_symptom,378,5544000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00226421,therapeutic,interventional,functional_or_symptom,43,305630,pain medicine|neurology,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00225797,therapeutic,interventional,functional_or_symptom,34,322215,pain medicine|neurology,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00225394,platform,observational,functional_or_symptom,143,190080,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct00225277,therapeutic,interventional,functional_or_symptom,221,3032568,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00224133,therapeutic,interventional,safety,82,3210426,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00224120,therapeutic,interventional,biomarker,52,1422960,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.85,false,ctgov_ri_history_csv
ctg_nct00221000,therapeutic,interventional,functional_or_symptom,169,340560,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00219622,therapeutic,interventional,functional_or_symptom,60,761538,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00218556,digital_therapeutic,interventional,functional_or_symptom,230,133056,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00218231,therapeutic,interventional,functional_or_symptom,134,190080,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00218218,therapeutic,interventional,functional_or_symptom,139,190080,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00218192,digital_therapeutic,interventional,functional_or_symptom,321,1535688,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00217737,therapeutic,interventional,clinical_outcome,1126,13477463,oncology|pathology,reviewer|investigator|pilot_designer,0.90,false,ctgov_ri_history_csv
ctg_nct00216242,therapeutic,interventional,functional_or_symptom,86,37694461,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00215735,medical_device,interventional,functional_or_symptom,65,110000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00215436,therapeutic,interventional,functional_or_symptom,78,1593900,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00214981,therapeutic,interventional,safety,156,277200,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00211588,therapeutic,interventional,functional_or_symptom,152,285120,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00211549,therapeutic,interventional,functional_or_symptom,26,1155000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00207688,therapeutic,observational,safety,575,959904,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct00206648,therapeutic,interventional,functional_or_symptom,135,858528,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00206180,therapeutic,interventional,functional_or_symptom,60,243692,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00206167,therapeutic,interventional,functional_or_symptom,126,8870400,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00206154,therapeutic,interventional,functional_or_symptom,87,7729615,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00200330,digital_therapeutic,interventional,functional_or_symptom,178,1267200,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00200317,digital_therapeutic,interventional,functional_or_symptom,169,950400,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00200304,digital_therapeutic,interventional,functional_or_symptom,104,712800,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00200291,digital_therapeutic,interventional,functional_or_symptom,169,465696,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00200278,digital_therapeutic,interventional,functional_or_symptom,239,902880,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00200265,digital_therapeutic,interventional,functional_or_symptom,230,319968,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00200239,digital_therapeutic,interventional,functional_or_symptom,43,50000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00200213,digital_therapeutic,interventional,functional_or_symptom,56,60652,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00197288,therapeutic,interventional,functional_or_symptom,34,3719573,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00197015,therapeutic,interventional,biomarker,296,8171856,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.85,false,ctgov_ri_history_csv
ctg_nct00196989,therapeutic,interventional,functional_or_symptom,82,1554215,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00196742,platform,observational,safety,1696,17107200,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct00196404,therapeutic,interventional,functional_or_symptom,113,3168000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00196339,therapeutic,interventional,safety,134,1247400,oncology|pathology,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00196313,therapeutic,interventional,functional_or_symptom,178,376200,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00196118,medical_device,interventional,functional_or_symptom,117,2534400,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00195676,therapeutic,interventional,functional_or_symptom,282,8144136,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00194259,platform,observational,functional_or_symptom,669,608256,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct00192517,therapeutic,interventional,functional_or_symptom,39,72600,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00192439,digital_therapeutic,observational,functional_or_symptom,156,2851200,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct00191646,therapeutic,interventional,clinical_outcome,356,5094936,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.90,false,ctgov_ri_history_csv
ctg_nct00190866,therapeutic,interventional,functional_or_symptom,104,1164240,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00190684,therapeutic,interventional,functional_or_symptom,478,8609832,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00187447,therapeutic,interventional,functional_or_symptom,152,396000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00186940,therapeutic,observational,functional_or_symptom,256,50000,oncology|pathology,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct00185133,therapeutic,interventional,functional_or_symptom,87,9790846,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00185120,therapeutic,interventional,functional_or_symptom,52,267520,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00183781,digital_therapeutic,interventional,functional_or_symptom,195,1496880,critical care|infectious disease|emergency medicine,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00183768,digital_therapeutic,interventional,functional_or_symptom,178,970200,critical care|infectious disease|emergency medicine,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00183261,therapeutic,interventional,safety,239,99000,critical care|infectious disease|emergency medicine,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00183183,diagnostic,interventional,functional_or_symptom,87,5859048,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00183079,digital_therapeutic,interventional,functional_or_symptom,269,792000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00182143,therapeutic,interventional,functional_or_symptom,213,20285496,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00180479,medical_device,interventional,functional_or_symptom,334,5555088,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00179413,therapeutic,interventional,clinical_outcome,528,1739232,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.55,false,ctgov_ri_history_csv
ctg_nct00175825,therapeutic,interventional,functional_or_symptom,33,293192,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00174798,therapeutic,interventional,functional_or_symptom,52,259600,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00174577,therapeutic,interventional,functional_or_symptom,104,465695,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00172185,therapeutic,interventional,functional_or_symptom,158,360360,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00172133,therapeutic,interventional,safety,182,9330552,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00172081,therapeutic,interventional,functional_or_symptom,184,14037407,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00171665,therapeutic,interventional,functional_or_symptom,30,665280,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00168792,therapeutic,interventional,functional_or_symptom,26,1764576,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00168779,therapeutic,interventional,functional_or_symptom,43,1724630,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00163501,therapeutic,interventional,functional_or_symptom,69,2452153,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00162240,therapeutic,interventional,functional_or_symptom,47,1486573,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00162175,therapeutic,interventional,functional_or_symptom,122,2960496,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00162084,therapeutic,interventional,biomarker,26,3696000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.85,false,ctgov_ri_history_csv
ctg_nct00161720,therapeutic,observational,safety,26,50000,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct00160342,therapeutic,interventional,functional_or_symptom,117,4953960,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct00159965,therapeutic,interventional,functional_or_symptom,287,120384,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct00159861,therapeutic,interventional,functional_or_symptom,130,1480248,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct00158860,therapeutic,interventional,functional_or_symptom,109,1216512,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
